"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Australia","AUS","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","62.0870138304269","62.1211388822224","62.2625711502543","62.4221271396753","62.579168159116","62.7611231533362","62.9502523379986","63.1659305507484","63.3944934039915","63.5646945459492","63.6799683942483","63.7944051525437","63.9332363846571","64.1229382479118","64.3633365461323","64.6365133796637","64.9525627706009","65.2864055923089","65.5907107753001","65.8466901701785","66.0489278857163","66.2341475308086","66.4380472596178","66.6712519969949","66.9270593958455","67.190182950121","67.446244689719","67.6584691050056","67.7977392776304","67.868036531615","67.8542763470339","67.7641860133094","67.6577623341879","67.5642954003238","67.4978317151428","67.4696981368415","67.4698016923971","67.4870286017548","67.5172387965276","67.5650358573762","67.6120744388225","67.6589963727318","67.734369454506","67.8158146039373","67.8828823386284","67.9437786178865","67.9928918286966","68.0283551946317","68.0528425512724","68.0183763401907","67.8841212503826","67.6559929651795","67.3590090205582","67.0463843331723","66.7445911043644","66.4451743833295","66.1673027130265","65.942368798","65.760406122753","65.6143067619721","65.473749236598","65.3327425539907","65.2208149835656","65.1180721522487",
"Austria","AUT","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","65.6806527495408","65.1944420555891","64.8706561160914","64.6331922555364","64.271889201651","63.8761166139999","63.487133169958","63.1027551014813","62.7393179930081","62.4317409603356","62.265188194189","62.2546726279725","62.4201265228728","62.7177619225075","62.9853855531002","63.2431854082693","63.6836944765568","64.2424321278964","64.8312699540731","65.4523539166867","66.1453907277136","66.9701682367497","67.84893402771","68.7338345814278","69.4664483611532","69.9156618803427","70.1817011643804","70.3305801059868","70.3871403019491","70.4284802053075","70.4699815266748","70.4412681304439","70.3238789392609","70.1587055573871","69.9731769634252","69.8107766681074","69.7234413662468","69.7096651646822","69.7430368910261","69.817110394205","69.9276508864896","70.0697705959655","70.2112695651996","70.3064916305829","70.1750106498695","69.8502346768066","69.5813664826388","69.4528981759143","69.4018155879992","69.3332960720813","69.3575305509128","69.4080121281884","69.3015864520908","69.1296048428526","68.9951238380922","68.9193216376561","68.8122106852232","68.6176037348871","68.4152281526127","68.2226299397337","68.0138375667074","67.73835456885","67.3705758443081","66.966189441876",
"Azerbaijan","AZE","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","52.2758993475284","50.7547999774521","49.6213834615276","48.8835857566106","48.4307331159261","48.2263029512246","48.1954388628469","48.3140993354191","48.5959008627138","49.0278945880601","49.6052948301092","50.3199776781534","51.1705415859704","52.1502161121391","53.2322508774921","54.395087625569","55.786587520365","57.3188523837289","58.7095464135197","59.7311553912014","60.4209580823708","61.0191988036852","61.4435227379937","61.741066729664","61.9052573619457","61.9312390723746","61.8547725794738","61.655083421373","61.4013701981194","60.9765171855639","60.5629342908392","60.3127159016396","60.0765037385278","59.897655419776","59.9172767434063","60.1286566949254","60.4520266144144","60.8666463418913","61.3540823848125","61.9267332829009","62.6029512185241","63.3620173970447","64.1452545080489","64.9312003117102","65.7413740244824","66.5579375177023","67.3291906075944","68.0467789497037","68.7131791654211","69.2588288187986","69.6332046886491","69.8228055435003","69.810472971196","69.6464713521348","69.3941769346111","69.1019982437434","68.8179906988078","68.6236911291955","68.5295403721748","68.464167822604","68.478011911343","68.6125479149293","68.7869184122594","68.9718065168723",
"Burundi","BDI","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","51.0590182371931","51.0214155584296","50.955078777954","50.7163914248548","50.7130369091668","50.8459680207019","51.0437334276574","51.2392019664262","51.3397160993545","51.3326384485088","51.3106202741599","51.3694717132808","50.7442338573518","50.1890379563358","50.4431745618475","50.5563999885078","50.530808058511","50.617769115508","50.7832386225458","50.7003318955067","51.2013399643125","51.5155137149179","51.150638532093","50.8680221290178","50.4967172599337","50.0509548112903","49.5352592141452","49.2304774088421","48.9152134011958","48.5105193523949","48.2217390143548","48.0141380118489","48.1241672734117","45.9732106854885","45.8268797637174","47.9428238441297","47.4485527254783","47.1343539544924","47.720308093775","48.4609280648803","48.9629546980074","49.5282669207956","50.0816104295228","50.6313222447171","51.2500005341122","51.6931539260647","51.9437712531464","52.1078183314713","52.347851828819","52.592784712208","52.5638541613846","52.2930152499564","51.9852615141458","51.6619927810236","51.3418850116489","50.6881312537948","49.9569099860194","49.6761206134623","49.827245421607","50.2111115220558","50.5732536467302","50.9906710532101","51.5076372147063","52.1191859954486",
"Belgium","BEL","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","64.8943059817411","64.6928796183205","64.5723642269151","64.4723005025081","64.3424720027656","64.1897693827449","64.0463235908874","63.944223706245","63.9471655583779","64.0056269581909","64.0705186258528","64.1621018943651","64.3043030977601","64.5262875717445","64.8331133235723","65.1862509349021","65.5786878033936","65.9485908350631","66.2895457136236","66.6536108818733","67.0650795666776","67.5660843499057","68.1214932828722","68.678069607401","69.0985317778002","69.2796360695537","69.3335758981625","69.3400143773488","69.2645307439694","69.1229522702838","68.9209361249577","68.6890398442271","68.4819123861387","68.3166076489163","68.1924434143808","68.0685618466512","67.9373343720288","67.8109394866372","67.7021993694866","67.6166444891495","67.5425342563184","67.4935674967806","67.4724454189682","67.4615416282626","67.4545763012007","67.4987500001214","67.6326214946826","67.7635356758471","67.7687605927869","67.6599967181953","67.5150651534896","67.2871065992493","67.0055566818025","66.7526147798415","66.4997446873902","66.2775587243507","66.0927229484306","65.896897229217","65.6913891152752","65.5010062729366","65.375274387167","65.2702732157539","65.1059764207456","64.9173389490826",
"Benin","BEN","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","54.6859033115449","54.3829320342184","54.0050868998619","53.5328393162576","52.8897291492403","52.3704156553583","52.0807057094798","51.7954098991823","51.5226007338686","51.264562744996","51.0263970665298","50.8076161781545","50.6098936933412","50.4413250453237","50.3047143963402","50.1991866204867","50.1332228866261","50.101842633075","50.0944377474299","50.0962497378119","50.0873592102024","50.0669385649273","50.0417001794844","50.0224805578014","50.0071008322935","49.9914097806738","49.9812087591581","49.976500289294","49.9729508248524","49.9822273284038","50.0035946195972","50.0271246385781","50.0605061754627","50.600568671573","50.8078501810719","50.4296048312346","50.3495645674523","50.439677155371","50.5933968083894","50.7649344251643","50.9519608479109","51.1496987639382","51.3489627894259","51.5363357432589","51.7031608619335","51.8953382076197","52.0481155665975","52.1643117804506","52.3266202312734","52.5486560718343","52.7801426198957","52.9626763681955","53.1241167205943","53.2710395706484","53.4237574085516","53.5439567681078","53.6168090875815","53.6888649893525","53.7817325789345","53.9001320681878","54.0347818340121","54.1892335927048","54.3537846663961","54.5174853958163",
"Burkina Faso","BFA","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","57.6285785622592","57.5445635529574","57.392284902643","57.0497357330608","56.556386109154","56.0753739325099","55.6185198243314","55.1789117808926","54.7608116488459","54.3619980461253","53.9885391306747","53.6169424721495","53.2492980096924","52.9002407604867","52.5743504378469","52.2650440156974","51.9686490529118","51.705881737579","51.4472064226577","51.1766995409742","50.9239649979662","50.6801745465729","50.4424949795323","50.2388129288588","50.0449377800737","49.8220633766117","49.5623598232196","49.2869871892611","49.0393454927287","48.8373666528983","48.6800567818076","48.5178208240807","48.3824357170948","48.3398941538879","48.3782113012139","48.4646776139628","48.5514860941917","48.6611243951739","48.8868371507232","49.2095859970382","49.5590961102798","49.9288031999232","50.3005408331818","50.636041793905","50.9230549173728","51.1537947261642","51.2959018638517","51.3314118093977","51.2774811421944","51.1935745490924","51.1137735015631","51.0609736247353","51.0629258304797","51.1049270482815","51.1963265640196","51.3396521242272","51.5327284236917","51.7686390502271","52.018105044605","52.2840502081172","52.6079918168429","52.9905076404106","53.3871780677405","53.7985672218418",
"Bangladesh","BGD","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","55.5899089873318","55.3726515583867","55.1076896651005","54.767857649893","54.3669828964607","54.014761951331","53.720477172164","53.4384728657288","53.179385688937","52.9171652126857","52.7199444362568","52.3321605531655","51.8956618627065","51.7196485035047","51.6093756228261","51.5893204691874","51.6018113501424","51.5775690884605","51.5279362951101","51.4463240563519","51.3545838214663","51.3009267540634","51.3237634473192","51.4307783974954","51.5992653633625","51.8099843237405","52.0660544605148","52.388033570462","52.7570627870123","53.1339958210522","53.5268292831362","53.9891255950299","54.4997284657619","55.0201069389377","55.5675411745964","56.1377270560517","56.7261929993928","57.3068506715477","57.8451826782611","58.3392743246803","58.8040027011677","59.1894053912624","59.4978828481316","59.7816683264996","60.0700668636739","60.3621820680045","60.5745488978291","60.7544076023574","60.9102622298535","61.1337736244341","61.5229178443621","61.9852284145931","62.5256147804223","63.1317724762235","63.750766307985","64.3417236361722","64.9217510692647","65.4901265387646","65.9917783486882","66.4228398119818","66.842426525739","67.218549860215","67.5148460309195","67.7610319334093",
"Bulgaria","BGR","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","66.7806373194597","66.9034536316615","67.0868298571213","67.2865968407199","67.425368961429","67.4958925852416","67.5204807473789","67.530573489397","67.4679495633333","67.3019131552105","67.1183232404413","66.966232753417","66.8322985267965","66.6442605184782","66.363910885833","66.0727650606478","65.8373246899895","65.6537700279171","65.5065666911784","65.4003879926832","65.3972686491346","65.4849348593614","65.6247996126278","65.8697011049794","66.132525055471","66.2719240140873","66.2768759966956","66.2157593751815","66.1812477155201","66.2092312193559","66.2867909598654","66.4320755034463","66.6401778135388","66.8647683889973","67.1279747802155","67.4268267154868","67.7274838202855","68.0485751619284","68.3770654810696","68.6388914479222","68.8659554953878","69.1405354253398","69.4598379235217","69.8147992059921","70.1641107426912","70.4465259247125","70.6100047655475","70.6488634937172","70.5944140720449","70.4155877139593","70.1157455164699","69.7397905475884","69.3051360683151","68.8367407092969","68.4386450738439","68.1329242383952","67.844536549507","67.5606430587436","67.2525777669026","66.9403166901716","66.7201777815589","66.6490834228841","66.7294202999465","66.8541045079279",
"Bahrain","BHR","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","57.3743741058655","57.323693829284","57.2594206122945","57.1739650395647","57.0950439613735","56.7711504054651","56.241103665177","55.8573106928976","55.6536988838817","55.5799446437381","55.5917777814045","56.0941111938252","57.2802364883543","58.7669779066833","60.3231288648571","61.8575792637759","63.2795298115432","64.5273013052689","65.5918353595484","66.4917559687968","67.2595628543426","67.7407248431949","67.9698546952939","68.174834892363","68.374199087912","68.5377895490448","68.6511812436829","68.700738185833","68.6761627466092","68.5889018121787","68.4797646445069","68.3124052652573","68.23106193546","68.3853756409304","68.6940012896129","69.0989717295054","69.576491273349","70.1212532409945","70.6940731189531","71.245063528904","71.7515888271459","72.227150907052","72.7212010600248","73.6209827239412","75.1529575805657","76.7843533590552","78.1577870723205","79.2992362799168","80.2685448792979","81.1558422995936","81.4462078555755","81.3438815402841","81.7325310759338","81.740218961135","80.9776441216523","80.7043368803237","80.994395259887","81.3063954387046","81.36474054554","81.0855792661206","80.6363330182632","80.2464536655773","80.120127296785","80.1062246698577",
"Bahamas, The","BHS","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","54.2496935424701","54.4586068177006","54.6548615840712","54.8731723232645","54.9401598148751","54.8424624333495","54.6459561502285","54.3152415509413","53.9285584593224","53.643754019805","53.9113501690641","54.5302567154489","54.9969686585655","55.3970143408516","55.8880352702014","56.5774322835074","57.4297344258963","58.3454900251975","59.2872309846356","60.2259307036828","61.1214054092577","61.7574950966657","62.1298766219495","62.4204064675309","62.5839933305544","62.661788264794","62.7722732398904","62.9528669688421","63.176397225037","63.341632512353","63.5176925475991","63.7224567374633","63.8083965443825","63.7861594336023","63.7897282557853","63.8864504011596","64.0707467339171","64.2654075219637","64.4337875294666","64.6627505161086","64.9634783812788","65.2754653214383","65.5331866621254","65.7756198685251","66.0442757596801","66.2945689695938","66.5285578816836","66.7664308429737","66.9853547561496","67.1360171536985","67.439418081053","67.9125583026862","68.328073312836","68.779701518242","69.2247323280453","69.6132991623159","70.0292524462457","70.4550083293732","70.8436280209285","71.1850890255579","71.4957379206811","71.7865429234339","72.039526600023","72.2428090672424",
